Date,Cases,Deaths,Recovered,Travel_history,Province,City,masks,sanitizers
3/25/2020,12,0,0,Iran/Taftan,Baluchistan,Quetta,614,3408
3/25/2020,7,0,0,Unknown,Gilgit-Baltistan,Kharmang,543,1505
3/25/2020,1,0,0,Dubai,Gilgit-Baltistan,Kharmang,510,1517
3/26/2020,2,0,0,Unknown,Khyber Pakhtunkhwa,Dir Upper,910,4221
3/26/2020,1,0,0,Unknown,Khyber Pakhtunkhwa,Swat,967,2307
3/26/2020,1,0,0,Unknown,Azad Jummu Kashmir,Mirpur,870,2706
3/26/2020,5,0,0,Unknown,Islamabad Capital Territory,Islamabad,643,1677
3/26/2020,9,0,0,Local - Social Contact,Sindh,Karachi,867,3628
3/26/2020,6,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Mardan,776,3377
3/26/2020,12,0,0,Iran/Taftan,Baluchistan,Quetta,659,3134
3/26/2020,7,0,2,Unknown,Gilgit-Baltistan,Skardu,756,2697
3/26/2020,26,0,1,Unknown,Punjab,Lahore,520,1115
3/26/2020,16,0,0,Iran/Taftan,Punjab,Multan,802,4861
3/26/2020,1,0,0,Local - Social Contact,Punjab,Gujrat,852,791
3/26/2020,16,0,0,Local - Social Contact,Punjab,Jehlum,906,3110
3/26/2020,12,0,0,Local - Social Contact,Punjab,Rawalpindi,985,1508
3/26/2020,2,0,0,Local - Social Contact,Punjab,Faisalabad,995,3231
3/26/2020,2,0,0,Local - Social Contact,Punjab,Mandi Bahauddin,624,3553
3/26/2020,2,0,0,Local - Social Contact,Punjab,Mianwali,835,2596
3/26/2020,1,0,0,Local - Social Contact,Punjab,Narowal,862,2203
3/26/2020,1,0,0,Local - Social Contact,Punjab,Nankana,907,4900
3/26/2020,1,0,0,Local - Social Contact,Punjab,Attock,776,915
3/26/2020,1,0,0,Local - Social Contact,Punjab,Bahawal Nagar,691,3346
3/26/2020,7,1,0,Iran/Taftan,Punjab,Dera Ghazi Khan,866,3292
3/27/2020,2,0,0,Local - Social Contact,Islamabad Capital Territory,Islamabad,583,4395
3/27/2020,11,0,1,Unknown,Gilgit-Baltistan,Shigar,612,3609
3/27/2020,5,0,0,Unknown,Gilgit-Baltistan,Gilgit,630,4455
3/27/2020,7,0,0,Iran/Taftan,Sindh,Larkana,578,626
3/27/2020,4,0,1,Local - Social Contact,Sindh,Karachi,656,2488
3/27/2020,7,0,0,Unknown,Khyber Pakhtunkhwa,Peshawar,884,3848
3/27/2020,2,0,0,Unknown,Khyber Pakhtunkhwa,Swat,545,2631
3/27/2020,3,0,0,Unknown,Khyber Pakhtunkhwa,Swabi,926,4594
3/27/2020,1,0,0,Unknown,Khyber Pakhtunkhwa,Shangla,714,1957
3/27/2020,3,0,0,Unknown,Khyber Pakhtunkhwa,Nowshera,698,3402
3/27/2020,1,0,0,Iran/Taftan,Khyber Pakhtunkhwa,Orakzai,552,2843
3/27/2020,34,0,0,Unknown,Khyber Pakhtunkhwa,Mardan,582,4707
3/27/2020,3,0,0,Unknown,Khyber Pakhtunkhwa,Malakand,890,2794
3/27/2020,2,0,0,Unknown,Khyber Pakhtunkhwa,Mansehra,510,1437
3/27/2020,3,0,0,Unknown,Khyber Pakhtunkhwa,Kohat,668,1421
3/27/2020,2,0,0,Local - Social Contact,Punjab,Lahore,546,2913
3/27/2020,2,0,0,Local - Social Contact,Punjab,Faisalabad,996,4389
3/27/2020,30,2,1,Iran/Taftan,Punjab,Multan,721,1272
3/27/2020,0,0,2,Unknown,Baluchistan,Quetta,957,4920
3/28/2020,1,0,0,Local - Social Contact,Punjab,Khushab,995,3009
3/28/2020,1,1,0,Unknown,Khyber Pakhtunkhwa,Dera Ismail Khan,667,3939
3/28/2020,1,0,0,Unknown,Khyber Pakhtunkhwa,Charsadda,811,4493
3/28/2020,4,0,0,Unknown,Khyber Pakhtunkhwa,Buner,512,807
3/28/2020,1,0,0,Local - Social Contact,Punjab,Nankana,576,3236
3/28/2020,1,0,0,Local - Social Contact,Punjab,Mandi Bahauddin,700,637
3/28/2020,2,0,0,Local - Social Contact,Punjab,Sargodha,555,4047
3/28/2020,1,0,0,Local - Social Contact,Punjab,Vehari,805,768
3/28/2020,26,0,0,Iran/Taftan,Punjab,Multan,947,2071
3/28/2020,14,0,0,Local - Social Contact,Punjab,Lahore,648,3037
3/28/2020,4,0,0,Local - Social Contact,Punjab,Faisalabad,817,3620
3/28/2020,10,0,0,Local - Social Contact,Punjab,Gujranwala,584,1047
3/28/2020,5,0,0,Local - Social Contact,Punjab,Rawalpindi,839,1064
3/28/2020,2,0,0,Local - Social Contact,Punjab,Jehlum,716,4462
3/28/2020,29,0,0,Local - Social Contact,Punjab,Gujrat,997,813
3/28/2020,5,0,0,Local - Social Contact,Punjab,Dera Ghazi Khan,710,4366
3/28/2020,21,0,0,Iran/Taftan,Punjab,Raiwind,948,4270
3/28/2020,12,0,0,International Passenger,Islamabad Capital Territory,Islamabad,901,3755
3/28/2020,25,1,0,Local - Social Contact,Sindh,Karachi,945,3972
3/28/2020,4,0,0,Local - Social Contact,Sindh,Hyderabad,834,1354
3/28/2020,5,0,0,Local - Social Contact,Baluchistan,Quetta,656,2406
3/28/2020,8,0,1,Local - Social Contact,Gilgit-Baltistan,Nagar,526,2439
3/28/2020,1,0,0,Unknown,Khyber Pakhtunkhwa,Dir Lower,600,3886
3/28/2020,1,0,0,Unknown,Khyber Pakhtunkhwa,Abbottabad,511,4946
3/29/2020,4,0,1,Local - Social Contact,Islamabad Capital Territory,Islamabad,712,2529
3/29/2020,0,0,3,Local - Social Contact,Punjab,Lahore,683,1392
3/29/2020,1,0,0,Local - Social Contact,Punjab,Vehari,703,1825
3/29/2020,1,0,0,Local - Social Contact,Punjab,Bahawalpur,514,890
3/29/2020,3,0,0,Local - Social Contact,Punjab,Gujrat,565,2276
3/29/2020,7,0,0,Local - Social Contact,Punjab,Jehlum,570,4316
3/29/2020,1,0,0,Local - Social Contact,Punjab,Gujranwala,943,2593
3/29/2020,11,0,0,Local - Social Contact,Punjab,Rawalpindi,721,3841
3/29/2020,5,0,0,Iran/Taftan,Punjab,Raiwind,838,2578
3/29/2020,1,1,0,Local - Social Contact,Punjab,Rahim Yar Khan,986,1703
3/29/2020,4,0,0,Unknown,Azad Jummu Kashmir,Muzaffarabad,550,4453
3/29/2020,33,2,3,Local - Social Contact,Sindh,Karachi,527,3291
3/29/2020,0,1,0,Local - Social Contact,Gilgit-Baltistan,Nagar,533,3315
3/29/2020,5,0,0,Unknown,Gilgit-Baltistan,Shigar,717,3558
3/29/2020,2,0,0,Iran/Taftan,Gilgit-Baltistan,Kharmang,697,580
3/29/2020,3,0,0,Local - Social Contact,Gilgit-Baltistan,Astore,687,4399
3/29/2020,2,0,0,Unknown,Gilgit-Baltistan,Ghanche,673,1825
3/29/2020,1,1,0,Unknown,Khyber Pakhtunkhwa,Abbottabad,915,4594
3/29/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,962,3101
3/29/2020,1,1,0,Unknown,Khyber Pakhtunkhwa,Dir Lower,582,4195
3/30/2020,8,0,1,Local - Social Contact,Islamabad Capital Territory,Islamabad,809,4688
3/30/2020,11,0,1,Local - Social Contact,Punjab,Nankana,684,1414
3/30/2020,14,0,0,Unknown,Punjab,Lahore,826,4761
3/30/2020,8,0,0,Local - Social Contact,Punjab,Gujrat,954,2239
3/30/2020,26,0,1,Iran/Taftan,Punjab,Raiwind,827,4115
3/30/2020,21,4,2,Local - Social Contact,Sindh,Karachi,920,1223
3/30/2020,6,0,23,Local - Social Contact,Sindh,Sukkur,567,4275
3/30/2020,6,0,0,Local - Social Contact,Baluchistan,Quetta,541,4027
3/30/2020,18,0,4,Unknown,Gilgit-Baltistan,Nagar,755,3578
3/30/2020,1,0,0,Local - Social Contact,Federal Administration Tribal Area,Bajaur,855,4024
3/30/2020,3,0,0,Iran/Taftan,Khyber Pakhtunkhwa,Peshawar,720,2375
3/30/2020,1,0,0,Unknown,Khyber Pakhtunkhwa,Bannu,711,4753
3/30/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan,945,561
3/30/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower,930,841
3/30/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra,648,2281
3/30/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mardan,501,2685
3/30/2020,16,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,888,580
3/31/2020,7,0,0,Unknown,Islamabad Capital Territory,Islamabad,976,3376
3/31/2020,0,3,0,Iran/Taftan,Punjab,Dera Ghazi Khan,686,1306
3/31/2020,14,0,0,Local - Social Contact,Punjab,Rawalpindi,606,1771
3/31/2020,1,0,0,Local - Social Contact,Punjab,Mianwali,745,4689
3/31/2020,1,0,0,Local - Social Contact,Punjab,Rahim Yar Khan,734,739
3/31/2020,5,0,0,Local - Social Contact,Punjab,Hafizabad,580,4128
3/31/2020,1,0,0,Local - Social Contact,Punjab,Kasur,719,4116
3/31/2020,1,0,0,Local - Social Contact,Punjab,Laiya,503,2748
3/31/2020,16,0,0,Local - Social Contact,Sindh,Hyderabad,920,4551
3/31/2020,0,0,10,Iran/Taftan,Sindh,Sukkur,698,1070
3/31/2020,94,0,0,Tableeghi Jamaat,Sindh,Hyderabad,973,4220
3/31/2020,1,0,0,Local - Social Contact,Sindh,Jacobabad,967,4189
3/31/2020,14,0,17,Iran/Taftan,Baluchistan,Quetta,963,2855
3/31/2020,37,0,0,Unknown,Gilgit-Baltistan,Nagar,815,4129
3/31/2020,0,0,0,Unknown,Khyber Pakhtunkhwa,Peshawar,635,2208
3/31/2020,1,0,0,Local - Social Contact,Federal Administration Tribal Area,Bajaur,550,1699
3/31/2020,3,0,0,Unknown,Khyber Pakhtunkhwa,Dera Ismail Khan,571,3826
3/31/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur,649,3912
3/31/2020,10,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohat,642,2749
3/31/2020,1,0,5,Local - Social Contact,Khyber Pakhtunkhwa,Mardan,826,1950
3/31/2020,1,0,0,Iran/Taftan,Federal Administration Tribal Area,Kurrum,954,2525
3/31/2020,4,1,10,Iran/Taftan,Khyber Pakhtunkhwa,Dera Ismail Khan,982,1017
3/31/2020,10,0,0,Unknown,Khyber Pakhtunkhwa,Peshawar,754,4265
4/1/2020,13,0,0,International Passenger,Islamabad Capital Territory,Islamabad,613,1336
4/1/2020,2,0,0,Unknown,Azad Jummu Kashmir,Bhambore ,930,800
4/1/2020,1,0,0,Unknown,Azad Jummu Kashmir,Trarkhel,529,1343
4/1/2020,1,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu,569,2029
4/1/2020,1,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,529,4420
4/1/2020,0,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera,597,1687
4/1/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad,550,923
4/1/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper,943,4537
4/1/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur,910,4645
4/1/2020,1,0,0,Local - Social Contact,Federal Administration Tribal Area,Khyber,752,4457
4/1/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohat,599,1369
4/1/2020,2,0,0,Local - Social Contact,Federal Administration Tribal Area,Kurrum,903,3077
4/1/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra,661,2852
4/1/2020,7,0,10,Local - Social Contact,Khyber Pakhtunkhwa,Mardan,564,3203
4/1/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai,866,4107
4/1/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tank,600,670
4/1/2020,1,0,0,Local - Social Contact,Federal Administration Tribal Area,South Waziristan,984,3402
4/1/2020,33,1,3,Local - Social Contact,Sindh,Karachi,518,1359
4/1/2020,2,0,0,Local - Social Contact,Punjab,Lodhran,708,4213
4/1/2020,48,0,0,Local - Social Contact,Punjab,Lahore,596,3308
4/1/2020,7,1,0,Local - Social Contact,Punjab,Rawalpindi,735,1318
4/1/2020,6,0,0,Local - Social Contact,Baluchistan,Quetta,575,780
4/1/2020,28,0,0,Local - Social Contact,Punjab,Gujrat,869,4379
4/1/2020,2,0,0,Local - Social Contact,Punjab,Gujranwala,830,3134
4/1/2020,1,0,0,Local - Social Contact,Punjab,Narowal,957,1340
4/1/2020,8,0,0,Local - Social Contact,Punjab,Sargodha,654,814
4/1/2020,1,0,0,Local - Social Contact,Punjab,Sialkot,612,3598
4/1/2020,2,0,0,Local - Social Contact,Punjab,Bahawal Nagar,990,601
4/1/2020,16,0,0,Iran/Taftan,Punjab,Multan,819,1627
4/1/2020,63,0,0,Iran/Taftan,Punjab,Raiwind,704,1026
4/2/2020,27,0,0,Tableeghi Jamaat,Punjab,Raiwind,648,4216
4/1/2020,3,0,0,Iran/Taftan,Punjab,Faisalabad,987,4432
4/2/2020,3,1,0,Unknown,Gilgit-Baltistan,Astore,864,3352
4/2/2020,32,1,9,Local - Social Contact,Sindh,Karachi,636,4168
4/2/2020,0,1,0,Tableeghi Jamaat,Sindh,Hyderabad,809,3282
4/2/2020,0,0,2,Iran/Taftan,Sindh,Sukkur,803,1992
4/2/2020,21,1,0,Unknown,Punjab,Lahore,934,2264
4/2/2020,4,0,0,Unknown,Islamabad Capital Territory,Islamabad,999,928
4/2/2020,5,0,0,Local - Social Contact,Baluchistan,Quetta,598,3786
4/2/2020,1,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner,780,3604
4/2/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad,994,3470
4/2/2020,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower,732,3047
4/2/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper,805,954
4/2/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu,559,4792
4/2/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak,856,4610
4/2/2020,6,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohat,916,3498
4/2/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra,987,3349
4/2/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera,924,1162
4/2/2020,17,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,699,2968
4/2/2020,1,0,3,Local - Social Contact,Khyber Pakhtunkhwa,Swabi,582,3579
4/2/2020,1,0,0,Local - Social Contact,Punjab,Gujranwala,577,4158
4/2/2020,2,0,0,Local - Social Contact,Punjab,Rawalpindi,628,1257
4/2/2020,10,0,0,Local - Social Contact,Punjab,Mandi Bahauddin,823,4595
4/2/2020,6,0,0,Local - Social Contact,Punjab,Vehari,632,2329
4/2/2020,6,0,0,Iran/Taftan,Punjab,Dera Ghazi Khan,883,3561
4/2/2020,27,0,0,Iran/Taftan,Punjab,Raiwind,673,4783
4/2/2020,2,0,0,Iran/Taftan,Punjab,Faisalabad,727,1049
4/3/2020,1,0,1,Unknown,Gilgit-Baltistan,Shigar,573,1094
4/3/2020,1,0,0,Unknown,Gilgit-Baltistan,Nagar,680,3398
4/3/2020,1,0,0,Unknown,Gilgit-Baltistan,Astore,973,3205
4/3/2020,6,0,0,Unknown,Islamabad Capital Territory,Islamabad,565,3116
4/3/2020,40,3,0,Local - Social Contact,Sindh,Karachi,572,613
4/3/2020,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,726,1693
4/3/2020,6,0,0,Unknown,Baluchistan,Quetta,992,3406
4/3/2020,6,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad,949,919
4/3/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner,816,3214
4/3/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper,576,676
4/3/2020,8,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu,882,4029
4/3/2020,2,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra,748,4192
4/3/2020,10,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat,773,597
4/3/2020,11,0,0,Local - Social Contact,Punjab,Lahore,728,2330
4/3/2020,5,0,0,Local - Social Contact,Punjab,Gujrat,924,3395
4/3/2020,1,0,0,Local - Social Contact,Punjab,Jehlum,517,1096
4/3/2020,1,0,0,Local - Social Contact,Punjab,Gujranwala,650,4167
4/3/2020,2,0,0,Local - Social Contact,Punjab,Rawalpindi,625,1657
4/3/2020,1,0,0,Local - Social Contact,Punjab,Chiniot,674,760
4/3/2020,2,0,0,Local - Social Contact,Punjab,Rahim Yar Khan,839,3767
4/3/2020,1,0,0,Local - Social Contact,Punjab,Sialkot,877,905
4/3/2020,11,0,0,Local - Social Contact,Punjab,Vehari,638,1390
4/3/2020,1,0,0,Local - Social Contact,Punjab,Bahawalpur,795,1539
4/3/2020,1,0,0,Local - Social Contact,Punjab,Sheikhupura,737,4599
4/3/2020,12,0,0,Tableeghi Jamaat,Punjab,Dera Ghazi Khan,793,1153
4/3/2020,3,0,0,Tableeghi Jamaat,Punjab,Multan,508,901
4/3/2020,100,0,0,Tableeghi Jamaat,Punjab,Raiwind,666,3001
4/4/2020,7,0,0,Local - Social Contact,Islamabad Capital Territory,Islamabad,541,4053
4/4/2020,6,3,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,597,4397
4/4/2020,30,1,0,Local - Social Contact,Punjab,Lahore,925,2683
4/4/2020,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu,795,806
4/4/2020,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner,932,908
4/4/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan,966,2467
4/4/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper,719,1448
4/4/2020,3,0,0,Local - Social Contact,Federal Administration Tribal Area,Khyber,547,1135
4/4/2020,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat,960,3227
4/4/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera,633,933
4/4/2020,2,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Shangla,710,960
4/4/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Torghar,579,1294
4/4/2020,0,0,12,Local - Social Contact,Sindh,Karachi,570,2382
4/4/2020,10,0,0,Unknown,Baluchistan,Quetta,830,3645
4/4/2020,0,0,3,Iran/Taftan,Khyber Pakhtunkhwa,Dera Ismail Khan,716,1116
4/4/2020,3,0,0,Unknown,Azad Jummu Kashmir,Muzaffarabad,520,1747
4/4/2020,0,0,5,Unknown,Gilgit-Baltistan,Skardu,752,2747
4/4/2020,0,0,9,Unknown,Gilgit-Baltistan,Nagar,972,1262
4/4/2020,0,0,3,Unknown,Gilgit-Baltistan,Ghanche,500,2168
4/5/2020,3,0,0,Local - Social Contact,Islamabad Capital Territory,Islamabad,678,4969
4/5/2020,4,2,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat,847,929
4/5/2020,7,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,935,1815
4/5/2020,6,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera,845,3372
4/5/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai,734,3990
4/5/2020,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad,725,4158
4/5/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda,795,3383
4/5/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower,557,1801
4/5/2020,0,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper,685,4655
4/5/2020,4,0,4,Local - Social Contact,Khyber Pakhtunkhwa,Buner,587,700
4/5/2020,3,0,9,Local - Social Contact,Khyber Pakhtunkhwa,Mardan,896,4261
4/5/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Malakand,862,2945
4/5/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra,589,4592
4/5/2020,1,0,0,Local - Social Contact,Federal Administration Tribal Area,Bajaur,735,4809
4/5/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu,715,632
4/5/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur,835,3586
4/5/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak,881,756
4/5/2020,0,0,1,Local - Social Contact,Federal Administration Tribal Area,Kurrum,964,2685
4/5/2020,0,0,1,Local - Social Contact,Federal Administration Tribal Area,South Waziristan,842,3377
4/5/2020,41,1,0,Local - Social Contact,Sindh,Karachi,610,1984
4/5/2020,2,0,0,Local - Social Contact,Azad Jummu Kashmir,Mirpur,922,2267
4/5/2020,6,0,13,Unknown,Baluchistan,Quetta,947,2460
4/5/2020,17,0,7,Tableeghi Jamaat,Gilgit-Baltistan,Gilgit,625,1147
4/5/2020,31,0,0,Local - Social Contact,Punjab,Lahore,516,2708
4/5/2020,0,0,0,Local - Social Contact,Punjab,Faisalabad,539,4345
4/5/2020,47,0,0,Iran/Taftan,Punjab,Raiwind,591,1592
4/5/2020,0,0,2,Iran/Taftan,Gilgit-Baltistan,Kharmang,886,3570
4/5/2020,0,0,1,Dubai,Gilgit-Baltistan,Kharmang,956,1891
4/6/2020,51,2,0,Local - Social Contact,Sindh,Karachi,508,2518
4/6/2020,0,0,130,Iran/Taftan,Sindh,Sukkur,734,1642
4/6/2020,3,0,31,Local - Social Contact,Baluchistan,Quetta,797,2130
4/6/2020,20,3,0,Local - Social Contact,Punjab,Lahore,514,2028
4/6/2020,77,0,0,Jail,Punjab,Lahore,871,1524
4/6/2020,1,0,0,Local - Social Contact,Gilgit-Baltistan,Gilgit,596,1677
4/6/2020,0,0,11,Local - Social Contact,Gilgit-Baltistan,Shigar,503,2398
4/6/2020,1,0,0,Local - Social Contact,Azad Jummu Kashmir,Muzaffarabad,639,1782
4/6/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad,983,4452
4/6/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu,786,2879
4/6/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner,633,3959
4/6/2020,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda,750,1103
4/6/2020,3,0,0,Iran/Taftan,Khyber Pakhtunkhwa,Dera Ismail Khan,633,4551
4/6/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan,664,2726
4/6/2020,6,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower,921,992
4/6/2020,14,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper,824,2168
4/6/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak,616,679
4/6/2020,1,0,0,Local - Social Contact,Federal Administration Tribal Area,Khyber,981,4182
4/6/2020,15,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Kohat,810,1966
4/6/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra,526,2052
4/6/2020,9,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mardan,785,4407
4/6/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mohmand,749,3742
4/6/2020,24,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,897,4123
4/6/2020,2,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Swabi,596,1206
4/6/2020,7,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat,520,4146
4/6/2020,3,0,0,Local - Social Contact,Federal Administration Tribal Area,North Waziristan,814,3395
4/7/2020,1,1,0,Local - Social Contact,Islamabad Capital Territory,Islamabad,762,2242
4/7/2020,0,0,0,Tableeghi Jamaat,Punjab,Raiwind,789,2629
4/7/2020,54,1,16,Local - Social Contact,Sindh,Karachi,586,1563
4/7/2020,11,0,27,Local - Social Contact,Sindh,Karachi,923,2392
4/7/2020,12,0,3,Local - Social Contact,Baluchistan,Quetta,694,3834
4/7/2020,0,0,28,Local - Social Contact,Gilgit-Baltistan,Skardu,911,2227
4/7/2020,1,0,2,Local - Social Contact,Gilgit-Baltistan,Kharmang,922,3835
4/7/2020,0,0,1,Iran/Taftan,Khyber Pakhtunkhwa,Peshawar,751,3856
4/7/2020,7,1,4,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,948,3987
4/7/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad,961,2716
4/7/2020,1,0,0,Local - Social Contact,Federal Administration Tribal Area,Bajaur,656,1383
4/7/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu,543,2071
4/7/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda,717,3410
4/7/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper,784,1243
4/7/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak,732,4185
4/7/2020,1,0,0,Local - Social Contact,Federal Administration Tribal Area,Khyber,627,4907
4/7/2020,0,0,1,Local - Social Contact,Federal Administration Tribal Area,Kurrum,640,952
4/7/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai,686,4970
4/7/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla,780,3978
4/7/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat,959,4199
4/7/2020,3,0,0,Local - Social Contact,Azad Jummu Kashmir,Muzaffarabad,733,4395
4/8/2020,49,2,0,Local - Social Contact,Punjab,Lahore,620,2095
4/8/2020,2,0,0,Local - Social Contact,Punjab,Multan,500,4535
4/8/2020,3,0,0,Local - Social Contact,Punjab,Gujrat,552,4076
4/8/2020,1,0,0,Local - Social Contact,Punjab,Jehlum,510,1781
4/8/2020,15,0,0,Local - Social Contact,Punjab,Gujranwala,501,2038
4/8/2020,8,0,0,Local - Social Contact,Punjab,Rawalpindi,772,2630
4/8/2020,12,0,0,Local - Social Contact,Punjab,Faisalabad,552,3367
4/8/2020,7,0,0,Local - Social Contact,Punjab,Chiniot,644,1878
4/8/2020,1,0,0,Local - Social Contact,Punjab,Mandi Bahauddin,844,563
4/8/2020,7,0,0,Local - Social Contact,Punjab,Mianwali,677,4381
4/8/2020,4,0,0,Local - Social Contact,Punjab,Narowal,607,2454
4/8/2020,0,0,2,Local - Social Contact,Punjab,Rahim Yar Khan,839,1348
4/8/2020,0,0,4,Local - Social Contact,Punjab,Sargodha,619,1938
4/8/2020,17,0,0,Local - Social Contact,Punjab,Sialkot,886,1254
4/8/2020,6,0,0,Local - Social Contact,Punjab,Bahawal Nagar,833,3882
4/8/2020,13,0,0,Local - Social Contact,Punjab,Dera Ghazi Khan,790,1364
4/8/2020,1,0,0,Local - Social Contact,Punjab,Hafizabad,918,992
4/8/2020,0,0,6,Local - Social Contact,Punjab,Vehari,559,3903
4/8/2020,1,0,0,Local - Social Contact,Punjab,Okara,775,4539
4/8/2020,1,0,0,Local - Social Contact,Punjab,Bahawalpur,894,4366
4/8/2020,8,0,0,Local - Social Contact,Punjab,Kasur,700,886
4/8/2020,1,0,0,Local - Social Contact,Punjab,Lodhran,698,1096
4/8/2020,2,0,0,Local - Social Contact,Punjab,Toba Tek Singh,661,4650
4/8/2020,50,1,1,Local - Social Contact,Sindh,Karachi,596,1257
